line,type,context,talking,talking_to,words,episode
491,dialogue,,colton,elyse,I just want to thank you for an unbelievable day.,3
492,dialogue,laughs,elyse,colton,You're stopping‐‐,3
493,dialogue,,colton,elyse,"I had so much fun, and it's so nice to see you so good with the kids.",3
494,dialogue,,elyse,colton,Aw. Aw.,3
495,sound,romantic music,,,,3
496,dialogue,laughs,elyse,colton,If this thing stops I'm gonna be so scared.,3
497,dialogue,,colton,elyse,Feel like we gotta put your hands up.,3
498,exclamation,,elyse,self,"Oh, my God. Oh, my God. Oh, my God.",3
499,dialogue,,colton,elyse,Gotta put your hands up. Gotta put your hands up.,3
500,exclamation,,elyse,self,I'm really scared.,3
501,exclamation,,colton,self,"Oh, boy!",3
502,testimony,screams,elyse,aside,"The highlights of today-- every single moment of this entire day. I got to see a piece of a day in the life with him when it comes to his charity work. It speaks volumes about his character and what he wants to do in this world. After today, I don't care what his age is. I think Colton would be a pretty darn good dad.",3
503,dialogue,,elyse,colton,That was a good last surprise.,3
504,dialogue,,colton,elyse,I got one last thing for us.,3
505,dialogue,,elyse,colton,I thought the surprises were done.,3
506,dialogue,,colton,elyse,"Oh, no, no, no, I'm full of surprises.",3
507,sound,soft music,,,,3
508,testimony,,elyse,aside,"Going into today, I was worried about our age difference, thinking we were probably on very different pages, and that's an assumption that he has today proved me wrong in.",3
509,exclamation,,elyse,self,Holy cow.,3
510,dialogue,,colton,elyse,Isn't this gorgeous?,3
511,testimony,,elyse,aside,"Wow. And now, tonight, I am hoping that we're on the same page... Thank you, thank you, thank you. And that Colton is interested in seeing what could be... going forward.",3
512,dialogue,,colton,elyse,I had so much fun today.,3
513,dialogue,,elyse,colton,Me too.,3
514,dialogue,,colton,elyse,And you absolutely were amazing.,3
515,dialogue,,elyse,colton,"Coming into this, it was a bit apprehensive for me, that maybe we wouldn't be on the same page, and so today, seeing you with all the kids and that your focus was very unlike some other men your age, to be a part of that was incredible.",3
516,dialogue,,colton,elyse,"Yeah. Well, I'm so glad you were by my side for today.",3
517,dialogue,,elyse,colton,Thank you for having me.,3
518,dialogue,,colton,elyse,Yeah.,3
519,dialogue,,elyse,colton,Good day.,3
520,dialogue,,colton,elyse,"Life is, obviously, all about experiences, and it's a lot about what you go through. You're very strong‐minded and...",3
521,dialogue,laughs,elyse,colton,Just a titch.,3
522,dialogue,,colton,elyse,"That's what's so attractive about you, too, is, you have this confidence and this independence, and I wanted to know, like, why... you are the way you are.",3
523,dialogue,,elyse,colton,"I had something that really shifted my priorities in life. My sister was a labor and delivery nurse, and she was married, and she got pregnant with her second, and unfortunately she started feeling a bit off and found out that she had this tumor that is cancerous, and with her being pregnant at the time and obviously putting that baby first, there wasn't a whole lot the doctors wanted to do besides get that baby as close to term as possible.",3
524,dialogue,,colton,colton,Yeah,3
525,dialogue,,elyse,colton,"I mean, it was just incredible what she put her body through to bring that baby into our lives. But... she passed. And it was just... awful. Like, awful.",3
526,dialogue,,colton,elyse,I can't even imagine what you had to go through or anybody who has to lose somebody that they love and care about.,3
527,dialogue,,elyse,colton,It changes everything.,3
528,dialogue,,colton,elyse,Yeah.,3
529,dialogue,,elyse,colton,"So... tough, but now we have a new little member of our family, and now we have this amazing charity in her honor, Sarah's Closet...",3
530,dialogue,,colton,elyse,Unbelievable.,3
531,dialogue,,elyse,colton,"And we'll give gifts to all the little newborns. It kind of turned, like, darkness into goodness, in some way.",3
532,dialogue,,colton,elyse,"Yeah. It all makes sense now. You know, watching you with the kids, I was like, ""All right, she has this natural motherly instinct,"" and, like, hearing that and that story, you're unreal.",3
533,testimony,,elyse,aside,"I think our conversation tonight was, you know, difficult. It's not easy for me to open up about stuff that's personal with my family. But he was an incredible listener tonight. I never expected that, so quickly, you can be this vulnerable with somebody and open up to the potential of what could be down the line.",3
534,sound,knock at door,,,,3
535,exclamation,gasps,???,self,,3
536,dialogue,,kirpa,women,That was it. I'm gonna go get it.,3
537,testimony,,caitlin,aside,"I'm really hoping I'm on the card. I'm obviously here to find love, so I personally don't want to be in a position where I'm at the cocktail party, like, scrambling to try and make some sort of connection with him before the rose ceremony.",3
538,sound,dramatic music,,,,3
539,dialogue,,caitlin,women,Tayshia. Nina. Catherine. Sydney. Onyeka.,3
540,exclamation,,onyeka,self,Hoo! Ah!,3
541,dialogue,,caitlin,women,Cassie. Nicole. Caitlin.,3
542,dialogue,,caitlin,women,"Oh, thank God.",3
543,dialogue,,caitlin,women,"""For every strong man, there is an even stronger woman. Colton.""",3
544,testimony,,hannahg,aside,That sucks. I didn't get a date this week. So the pressure's definitely on. I hope that I can have a good conversation with him at the rose ceremony. And that's all I can hope for.,3
545,dialogue,,elyse,colton,"I don't think our lives have been necessarily similar to get us here, but I guess that doesn't really matter.",3
546,dialogue,,colton,elyse,Hearing you sort of with the glass half full and hearing you talk about your family is very special. And how strong you are as a person really shows.,3
547,dialogue,,elyse,colton,Thank you.,3
548,sound,soft music,,,,3
549,dialogue,,colton,elyse,"So opening up tonight about your sister I know had to be difficult. But it gave me so much more of an insight of why you are the way you are, and that is incredible. I want you to know that I'm super excited for our future. So, Elyse, will you accept this rose?",3
550,dialogue,,elyse,colton,Yes. Thank you.,3
551,dialogue,,colton,elyse,Yeah.,3
552,dialogue,,elyse,colton,Best day. Good day to best day.,3
553,dialogue,,colton,elyse,You think we're done? I do have one more surprise for you.,3
554,dialogue,,elyse,colton,No.,3
555,dialogue,,colton,elyse,Come on.,3
556,dialogue,laughs,elyse,colton,Okay.,3
557,testimony,,elyse,aside,"As far as first dates go, it's been amazing. And then getting the rose, it literally can't get better than this.",3
558,sound,upbeat music,,,,3
559,sound,cheers and applause,,,,3
560,testimony,,elyse,aside,And then it just kept getting better.,3
561,sound,lyrics,,,,3
562,testimony,,colton,aside,It was an amazing date. To have Tenille Arts performing just for us was incredible.,3
563,sound,lyrics,,,,3
564,testimony,,colton,aside,"This moment with Elyse is one of the best moments that I've had so far, and I want to hold on to it forever.",3
565,testimony,,elyse,aside,"This has been epic. By far one of the best days I've ever had. We have a great connection, and there is a potential for a future there. I really love that I am falling in love.",3
566,sound,cheers and applause,,,,3
567,sound,train bell ringing,,,,3
568,sound,train horn blows,,,,3
569,sound,radical rock music,,,,3
570,testimony,,colton,aside,"Today, I found it appropriate to bring the guns out. You don't have to be the fittest person to‐‐ to be my wife, but I'm gonna need somebody who can be there for me. I'm gonna need somebody who can be my rock. So I have a really, really fun date planned for them, and I can't wait to get out there a little bit.",3
571,exclamation,,women,self,Strong women.,3
572,dialogue,,???,women,What if we wrestled?,3
573,exclamation,,women,self,"No, eww.",3
574,sound,laughter,,,,3
575,testimony,,nicole,aside,"The date card said, ""Every strong man needs an even stronger woman."" It's kind of intimidating. I'm not, like, the most athletic of the bunch. No, but I walk my dog. Wait, look at‐‐",3
576,exclamation,"all squealing, chattering",women,self,"Oh, my God! He's shirtless!",3
577,testimony,,caitlin,aside,"We pull up and Colton is waiting for us topless, which was a really nice sight.",3
578,testimony,,onyeka,aside,"Oh, my God! It was like, ""Hello. I will be the first one to greet you.""",3
579,dialogue,,colton,onyeka,How are you doing?,3
580,dialogue,,onyeka,colton,Hello!,3
581,dialogue,,colton,onyeka,Hey. How are you?,3
582,dialogue,,onyeka,colton,"Good, how are you?",3
583,dialogue,,???,colton,You look so good!,3
584,dialogue,,colton,women,Thank you. You guys all look gorgeous.,3
585,dialogue,laughs,nicole,colton,"Wow. You run out of clothes, or... Laundry day?",3
586,dialogue,,colton,women,"Uh, so growing up, and being an athlete, I spent a lot of time working out and around fitness, so I thought we'd get a little sweaty. I invited two of my friends to help us out, so let's get in there and have some fun. Let's go.",3
587,exclamation,,women,self,Let's do it.,3
588,dialogue,,rebecca,terry,"All right, T.",3
589,dialogue,grunts,terry,rebecca,,3
590,dialogue,,rebecca,terry,"You got this. Honey, honey.",3
591,exclamation,,women,self,Oh!,3
592,dialogue,,rebecca,women,"Hey, ladies!",3
593,exclamation,,women,self,"Oh, my God!",3
594,dialogue,,rebecca,women,How you doing?,3
595,testimony,,onyeka,aside,"We walk in and it was Terry and Rebecca Crews, and I was, like, freaking out. ""White Chicks"" is one of my favorite movies.",3
596,dialogue,,terry,women,"Ladies, we have been married... 29 years.",3
597,dialogue,,women,terry,No way.,3
598,dialogue,,terry,women,"Let me tell you‐‐ yeah, and this woman is the glue that has kept our family together for all these years.",3
599,dialogue,,rebecca,women,"Ladies, marriage is hard. Life is hard, and we're here today to help Colton find his strong woman.",3
600,dialogue,,terry,rebecca,That's right.,3
601,dialogue,,rebecca,women,Are y'all ready?,3
602,exclamation,,women,self,Yes! We're ready to do it?,3
603,dialogue,,terry,women,"Okay, let's go! Let's make it happen! Warm it up, warm it up. We need strength. Push it. Come on, Sydney. There you go.",3
604,testimony,,sydney,aside,"This is what I love to do. I'm a dancer, a fitness instructor, so this is right in my element.",3
605,dialogue,,colton,catherine,"Yeah, so you're gonna come up and get real close to it.",3
606,dialogue,,catherine,colton,Mm‐hmm.,3
607,dialogue,,colton,catherine,And then let me hear that knee.,3
608,dialogue,,catherine,colton,All right.,3
609,testimony,,catherine,aside,I did martial arts for almost ten years. I'm a black belt in taekwondo and karate.,3
610,exclamation,rapid breathing,catherine,self,Ah!,3
611,dialogue,,colton,catherine,Yes!,3
612,testimony,,catherine,aside,"But there are, like, less‐athletic women here today on this group date.",3
613,dialogue,,terry,nicole,"Go ahead and do a little jump if you have to. Be careful. There you go. Hold her feet. And give it all you got. All you got! Oh! Okay, okay, that's good! That's good!",3
614,testimony,goofy exclamation,nicole,aside,"I literally felt like I was, like... Napoleon Dynamite up there. Like... Like, you know, it's kind of embarrassing.",3
615,dialogue,,sydney,colton,"Hamstrings, it's like my tightest area.",3
616,dialogue,,colton,sydney,"So there? Oh, more? Geez.",3
617,dialogue,,sydney,colton,I can take it.,3
618,dialogue,,colton,sydney,"Oh, yeah, see, that doesn't happen when I do my hamstrings.",3
619,dialogue,,sydney,colton,But it feels so good right there.,3
620,dialogue,,colton,sydney,Yeah.,3
621,testimony,,nina,aside,There are some girls that will do anything to get his attention...,3
622,dialogue,,colton,sydney,Look at‐‐ look at this flexibility!,3
623,testimony,,nina,aside,"When Sydney snuck that in, I was not expecting that.",3
624,dialogue,,colton,sydney,My hip would be out of my socket.,3
625,dialogue,,sydney,colton,Dislocated.,3
626,dialogue,,colton,sydney,I didn't know feet do that. Is that normal?,3
627,testimony,,cassie,aside,"Sydney's‐‐ she's making stretching look like dirty dancing, and Colton is not a stretching virgin anymore, that's for sure.",3
628,dialogue,,terry,women,So we have one more test. I'll see you outside.,3
629,sound,all cheering,,,,3
630,exclamation,,onyeka,self,"Oh, gosh, I'm scared.",3
631,testimony,,sydney,aside,"I feel strongly about getting today's rose, so I think the other girls should be nervous, if I were them.",3
632,dialogue,,colton,women,"Come on, let's go. A little‐‐a little jog.",3
633,exclamation,,women,self,"Oh, my gosh.",3
634,sound,cheers and applause,,,,3
635,dialogue,,terry,women,"Come on over here, ladies! Come on over here!",3
636,exclamation,,women,self,"Oh, my God!",3
637,dialogue,,rebecca,women,"Welcome, ladies, to ""The Bachelor""... Strongest Woman... Competition!",3
